,id,scaledFeatures,prediction,distance_to_centroid,ISBN,rating
4354,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373122853,9
4376,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,037322513X,7
4377,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373225156,6
4378,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373225164,6
4379,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,037322639X,7
4380,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373242859,7
4381,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373243553,6
4382,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373259549,8
4375,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373224907,7
4383,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373259565,10
4385,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373650418,5
4386,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373707010,8
4387,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373708300,6
4388,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373760272,5
4389,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373822103,5
4390,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373834381,5
4391,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0671532413,5
4384,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373451784,6
4374,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373224133,6
4373,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373223935,6
4372,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373223927,7
4355,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373122918,9
4356,164905,"[0.16480316255806918,-0.19232766516250355,-0.9320215889610315,1.5973007895460345,-0.9895948011512721,0.23978928105552538,-0.07398976788165641,1.263461203157208,0.3609173537505669,-2.258060301167278,-0.46931116454321,2.2414701724096577,0.08037620115688889,0.5197667359551872,-0.8810205071217363,-0.2804203917008872,1.6573602529229186,0.18736781823723744,-0.3155318693935224,0.6013127483629361,-1.6627803442139184,-1.2664164172728702,-0.10332301742305787,0.25626906424796864,-0.2776912497927757,-1.2990223726611811,-0.4459605925218923,-0.15554704249145584,2.606089446381793,2.5215191522326372,1.1563185559701123,-1.2637268995312474,-1.2037736943178325,-0.1836896813302212,-0.4951067746492049]",1,5.80671185033512,0373123035,9
