,user_id,ISBN,rating
103288,23872,039520366X,10
103289,23872,0395688612,8
103290,23872,0395689902,9
103291,23872,0395857929,5
103292,23872,0395909376,5
103293,23872,0399226168,10
103294,23872,0404614817,8
103295,23872,0415141842,8
103296,23872,042511306X,9
103297,23872,0425160394,7
103298,23872,0439064864,10
103299,23872,0439136350,10
103300,23872,0439139597,10
103301,23872,0440125669,5
103302,23872,0440181275,8
103303,23872,0440200989,8
103304,23872,0440209153,4
103305,23872,0440211727,9
103306,23872,0440216818,5
103307,23872,0440217547,5
103308,23872,0440219078,9
103309,23872,0440224810,5
103310,23872,0440507863,6
103311,23872,0441003745,7
103313,23872,0441004520,8
103314,23872,0441005241,8
103315,23872,0441005373,9
103316,23872,0441234224,8
103317,23872,0446394173,9
103318,23872,0446602914,10
103319,23872,0446603309,8
103320,23872,0446606812,7
103321,23872,044815689X,7
103322,23872,0449220893,8
103323,23872,044970436X,8
103324,23872,0449911683,10
103325,23872,0451114493,5
103326,23872,0451157443,4
103327,23872,0451173139,8
103328,23872,0451180232,9
103329,23872,0451186311,9
103330,23872,0451188616,5
103331,23872,0451190572,10
103332,23872,0451190750,6
103333,23872,0451191137,10
103334,23872,0451197488,9
103335,23872,0451407938,3
103336,23872,0451409000,9
103337,23872,0451409450,8
103338,23872,0451524934,7
103339,23872,0452265010,9
103340,23872,0452273307,9
103341,23872,0452282764,10
103342,23872,0471113565,10
103343,23872,0486211258,7
103344,23872,0500237549,9
103345,23872,0500272425,5
103346,23872,0505521164,5
103347,23872,051508901X,5
103348,23872,0515108030,5
103349,23872,051511054X,5
103350,23872,051511331X,5
103351,23872,0515115843,5
103352,23872,0517031531,10
103353,23872,0517121794,10
103354,23872,0517187213,9
103355,23872,0517530317,8
103356,23872,0517538393,6
103357,23872,0517554399,8
103358,23872,0517575019,6
103359,23872,0517577305,10
103360,23872,0520047478,8
103361,23872,0521437350,7
103362,23872,0521565871,7
103363,23872,0523414889,8
103364,23872,0525097805,8
103365,23872,0525245707,6
103366,23872,0525456074,10
103367,23872,0525459294,10
103368,23872,0525459537,5
103369,23872,0525944451,8
103370,23872,0525945210,9
103371,23872,0531085880,8
103372,23872,0531087069,9
103373,23872,0534560709,10
103374,23872,0552087661,9
103378,23872,0553210092,10
103379,23872,0553212974,10
103380,23872,0553213652,8
103381,23872,055325748X,9
103382,23872,0553264907,8
103383,23872,0553275283,10
103384,23872,0553277537,7
103385,23872,0553279378,7
103386,23872,0553372882,10
103387,23872,0553561618,5
103388,23872,0553566032,8
103389,23872,0553569155,7
103390,23872,0573605742,8
103392,23872,0590480464,10
103393,23872,0609800981,9
103394,23872,0613325419,10
103395,23872,0613329740,10
103396,23872,0618002219,9
103397,23872,065800221X,3
103398,23872,067003116X,10
103399,23872,0670805149,10
103400,23872,067084554X,7
103401,23872,0670851302,5
103402,23872,0670857416,10
103403,23872,0670868361,7
103404,23872,0670869392,9
103405,23872,0671011332,5
103406,23872,0671034057,7
103407,23872,0671036645,5
103408,23872,0671448331,10
103409,23872,0671459716,10
103410,23872,0671519751,8
103411,23872,0671528203,8
103412,23872,0671568175,9
103413,23872,0671644475,7
103414,23872,0671670913,8
103415,23872,0671684264,7
103416,23872,0671684612,9
103417,23872,0671689703,9
103418,23872,0671749412,5
103419,23872,0671809865,5
103420,23872,0671811916,7
103421,23872,0671867091,9
103422,23872,0671870114,6
103423,23872,0671880608,5
103424,23872,0671897071,9
103425,23872,067334577,10
103426,23872,067352390X,5
103427,23872,0673733645,5
103428,23872,0673995526,1
103429,23872,0674443624,6
103430,23872,0674503589,10
103431,23872,0674704940,6
103432,23872,0679413936,2
103433,23872,0679422579,10
103434,23872,0679732187,10
103435,23872,0679732268,10
103436,23872,0679748148,10
103437,23872,0679765891,9
103438,23872,0679784071,8
103439,23872,0679958568,7
103440,23872,0679970584,10
103441,23872,068481451X,9
103442,23872,0684831171,7
103443,23872,0684844419,7
103444,23872,068484477X,8
103445,23872,0684853507,8
103446,23872,0684853523,10
103447,23872,0688050212,7
103448,23872,0688057748,8
103449,23872,0688059902,5
103450,23872,0688078885,8
103451,23872,068808365X,6
103452,23872,0688101755,8
103453,23872,0688111327,5
103454,23872,0688132456,10
103455,23872,0688135064,9
103456,23872,0688139019,7
103457,23872,0688143733,5
103458,23872,0689312539,10
103459,23872,0689806973,10
103460,23872,0689831528,7
103461,23872,0696450003,6
103462,23872,0700603808,10
103463,23872,0700609369,7
103464,23872,0710002440,6
103465,23872,0714539139,6
103466,23872,0736628916,6
103467,23872,0743200330,8
103468,23872,0743235150,10
103469,23872,0743452402,10
103470,23872,0751516643,9
103471,23872,0761503714,10
103472,23872,0761504966,8
103473,23872,0761518118,8
103474,23872,0761524851,10
103475,23872,0763604895,10
103476,23872,0764500481,3
103477,23872,0764560670,10
103478,23872,0765606852,8
103479,23872,0786803959,10
103480,23872,0786889543,7
103481,23872,078942522X,9
103482,23872,0791412822,7
103483,23872,080105060X,1
103484,23872,080105396X,9
103485,23872,0801420113,9
103486,23872,0801494257,6
103487,23872,080149687X,8
103488,23872,0802132952,5
103489,23872,0802772412,9
103490,23872,0802772439,10
103491,23872,0802772463,10
103492,23872,0802772471,7
103493,23872,0802772528,6
103494,23872,0802772536,5
103495,23872,0802772544,5
103496,23872,0802773249,7
103497,23872,0803273185,8
103498,23872,0803706200,7
103499,23872,0803711921,10
103500,23872,0803945418,9
103501,23872,0804105588,10
103502,23872,0805026568,10
103503,23872,0805026584,7
103504,23872,0805032576,10
103505,23872,0805037942,8
103506,23872,0805210601,10
103507,23872,0807588199,5
103508,23872,0808575376,7
103509,23872,0810111388,7
103510,23872,0810118882,3
103511,23872,0811201015,10
103512,23872,0811201465,9
103513,23872,0811210308,7
103514,23872,0812043626,5
103515,23872,0812511816,10
103516,23872,0812515595,10
103518,23872,0813315840,5
103519,23872,0813911494,10
103520,23872,0814141269,6
103521,23872,0814158692,5
103522,23872,0815604785,10
103523,23872,0815625596,7
103524,23872,0816631298,3
103525,23872,0816635269,6
103526,23872,0817013989,7
103527,23872,0821401971,10
103528,23872,082171337X,5
103529,23872,0821717626,1
103530,23872,0821734105,1
103531,23872,0821747983,5
103532,23872,0822003376,1
103533,23872,0822005514,1
103534,23872,0823412865,10
103535,23872,0826304362,9
103536,23872,0834218674,5
103537,23872,0836221192,10
103538,23872,0836267451,9
103539,23872,0837876095,9
103540,23872,0838481248,5
103541,23872,0842342982,5
103542,23872,0842362207,9
103543,23872,0842380019,5
103544,23872,0843937440,1
103545,23872,0843938331,1
103546,23872,0843939958,1
103547,23872,0843941758,1
103548,23872,0843944099,1
103549,23872,0843944412,5
103550,23872,0844252565,5
103551,23872,0844273260,9
103552,23872,0844278521,8
103553,23872,08480030178,8
103554,23872,0849916526,8
103555,23872,0850096308,6
103556,23872,0854781161,8
103557,23872,0870031279,9
103558,23872,0871241110,5
103559,23872,0871626020,7
103560,23872,0872494624,8
103561,23872,0873525655,9
103562,23872,0873529758,10
103563,23872,0874364353,2
103564,23872,0874711711,5
103565,23872,0875422616,9
103566,23872,0877799156,10
103567,23872,0878450726,2
103568,23872,0878916318,9
103569,23872,0880708697,8
103570,23872,0881254908,10
103571,23872,088344075X,8
103572,23872,0883470462,8
103573,23872,0891902309,7
103574,23872,0894101412,5
103575,23872,089774151X,2
103576,23872,0898792231,7
103577,23872,0898794420,8
103578,23872,0898798507,8
103579,23872,0898798736,8
103580,23872,0898798760,10
103581,23872,0898799015,5
103582,23872,0898799813,10
103583,23872,0899199577,7
103584,23872,089966945X,5
103586,23872,0915035200,5
103587,23872,0915144433,10
103588,23872,0938410857,6
103589,23872,096146447X,10
103590,23872,0962044555,8
103591,23872,0962144401,5
103592,23872,096547335X,6
103593,23872,1551660504,5
103594,23872,1551662906,6
103595,23872,1551665891,6
103596,23872,1556610793,7
103597,23872,1557041318,8
103598,23872,1557482683,10
103599,23872,1557484449,6
103600,23872,1557484562,10
103601,23872,1557739404,5
103602,23872,1557831572,10
103604,23872,155850012X,10
103605,23872,155853071X,8
103606,23872,1558743669,8
103607,23872,1558745157,10
103608,23872,1559722002,9
103609,23872,1560542942,7
103610,23872,1561001058,7
103611,23872,1563890828,10
103612,23872,1563893339,8
103613,23872,1563971437,8
103614,23872,1564762440,10
103615,23872,1565103726,8
103616,23872,1565109422,8
103617,23872,1565631706,4
103618,23872,1565937287,5
103619,23872,1566868912,10
103620,23872,1567330266,5
103621,23872,1569873526,5
103622,23872,1569874484,7
103623,23872,1571103422,9
103624,23872,1573220922,10
103625,23872,1573226122,7
103626,23872,1576731839,7
103627,23872,1577180941,8
103628,23872,1577590872,10
103629,23872,1579901751,9
103630,23872,1581150296,10
103631,23872,1582970440,10
103632,23872,1582970696,6
103633,23872,1585672998,9
103634,23872,1585980730,10
103635,23872,1586481304,8
103636,23872,1850156409,10
103637,23872,1852400412,7
103638,23872,1853264253,10
103639,23872,1853264296,8
103640,23872,1853264334,5
103641,23872,1878067826,7
103642,23872,1882577981,10
103643,23872,1883642388,5
103644,23872,1883920116,5
103645,23872,1885266006,9
103646,23872,1887166734,8
103647,23872,1891373005,6
103648,23872,2700025458,7
103649,23872,340004843,5
103650,23872,3791313657,7
103651,23872,44006057245,5
103653,23872,671485024,7
103654,23872,8711088192,5
103655,23872,9679785904,8
103677,23902,0001046438,9
103678,23902,000104687X,6
103679,23902,0001047213,9
103680,23902,0001047973,9
103681,23902,0001048082,8
103683,23902,0002163713,8
103684,23902,0002187957,9
103685,23902,0002241358,8
103686,23902,0002252376,9
103687,23902,0002253372,8
103688,23902,0004108043,8
103689,23902,0004330706,6
103690,23902,0004704754,10
103691,23902,000611962X,7
103692,23902,0006156487,7
103694,23902,0006167365,7
103695,23902,0006169260,6
103697,23902,0006174760,6
103698,23902,0006370829,9
103700,23902,0006380964,8
103701,23902,0006496423,5
103703,23902,0006547613,8
103704,23902,0006548539,8
103705,23902,0006548830,9
103706,23902,0006550924,8
103707,23902,0007100108,9
103708,23902,0007110928,8
103709,23902,0007114788,8
103710,23902,0007144350,10
103711,23902,0020199856,8
103712,23902,0020223722,5
103713,23902,0020332858,8
103714,23902,0020820445,8
103715,23902,0025226207,10
103716,23902,0029640407,7
103717,23902,0029690803,8
103718,23902,0029692407,6
103719,23902,0029693306,6
103720,23902,0046410430,8
103722,23902,0060007761,10
103723,23902,0060094818,8
103724,23902,0060103132,9
103725,23902,0060164115,5
103726,23902,0060168412,7
103727,23902,0060170085,6
103728,23902,0060176709,5
103730,23902,0060198133,9
103731,23902,0060264500,6
103732,23902,0060512180,10
103733,23902,0060531045,9
103734,23902,0060581859,6
103735,23902,0060900075,7
103736,23902,0060907894,8
103737,23902,0060923970,7
103742,23902,0060927615,10
103743,23902,0060932384,8
103744,23902,0060933267,8
103745,23902,006095969X,5
103746,23902,0060964049,10
103747,23902,0060971169,7
103748,23902,0060973277,8
103749,23902,0060974680,10
103750,23902,0060975962,8
103751,23902,0060977493,8
103752,23902,0061003344,7
103754,23902,0061095052,7
103755,23902,0061096644,7
103756,23902,0062700782,7
103757,23902,0070236577,1
103758,23902,007051092X,7
103759,23902,0070523398,5
103760,23902,0075535572,7
103761,23902,0091793475,8
103762,23902,0091800625,8
103763,23902,0091871298,8
103764,23902,009188473X,8
103765,23902,0094657203,7
103766,23902,0099129108,8
103767,23902,0099143712,8
103768,23902,0099165813,9
103769,23902,0099187507,8
103770,23902,0099259206,8
103771,23902,0099263815,5
103772,23902,0099271028,7
103773,23902,0099272687,7
103774,23902,0099275376,8
103775,23902,009927583X,9
103776,23902,0099277301,7
103777,23902,0099279282,4
103778,23902,0099283840,8
103779,23902,0099284596,8
103780,23902,0099285231,8
103781,23902,0099285371,9
103782,23902,0099286092,8
103783,23902,0099286777,7
103784,23902,0099287366,9
103785,23902,0099287803,9
103786,23902,0099288524,9
103787,23902,0099289520,9
103788,23902,0099302004,7
103789,23902,0099303582,5
103790,23902,0099428253,9
103791,23902,0099429284,8
103793,23902,0099435136,9
103794,23902,0099435497,9
103795,23902,0099441624,6
103796,23902,0099457113,7
103797,23902,009946103X,9
103798,23902,0099464810,7
103799,23902,009946652X,8
103800,23902,0099466546,8
103801,23902,0099480719,6
103802,23902,0099755114,8
103803,23902,0099759713,8
103804,23902,0099771519,10
103805,23902,0099800209,7
103806,23902,0099809702,7
103807,23902,0099857308,7
103808,23902,0099909006,9
103809,23902,0115522247,6
103810,23902,0130582158,7
103811,23902,0130832545,8
103812,23902,0134169824,7
103813,23902,013852632X,7
103814,23902,0140003185,8
103816,23902,0140006680,8
103817,23902,0140008217,10
103818,23902,0140009728,9
103819,23902,0140009841,8
103820,23902,0140010505,9
103821,23902,014001165X,10
103823,23902,0140013113,8
103824,23902,0140014853,8
103825,23902,0140017151,5
103826,23902,0140018484,10
103827,23902,0140018514,9
103828,23902,0140019502,7
103829,23902,0140020268,7
103831,23902,0140021760,8
103832,23902,0140021965,6
103833,23902,0140026495,6
103834,23902,0140028382,6
103835,23902,0140028420,6
103836,23902,0140028757,8
103837,23902,0140033416,9
103838,23902,0140035877,8
103840,23902,0140039643,8
103841,23902,0140040269,10
103842,23902,0140041796,7
103843,23902,0140042598,10
103844,23902,0140043519,8
103845,23902,0140043578,7
103846,23902,0140048049,8
103848,23902,0140057579,10
103849,23902,0140059318,9
103850,23902,0140062149,5
103851,23902,014006768X,8
103852,23902,0140068600,7
103853,23902,0140070842,8
103854,23902,0140071466,7
103855,23902,0140077154,9
103856,23902,0140082581,8
103857,23902,0140083758,5
103858,23902,0140087079,8
103860,23902,0140095128,8
103861,23902,0140101330,10
103862,23902,0140102884,4
103865,23902,0140108092,8
103866,23902,0140109951,9
103867,23902,0140117563,8
103868,23902,0140118373,9
103869,23902,0140119183,8
103871,23902,0140137661,8
103872,23902,0140144757,9
103873,23902,0140147470,9
103874,23902,0140149090,8
103875,23902,0140149902,9
103876,23902,0140150331,8
103877,23902,0140157654,7
103878,23902,0140159401,7
103879,23902,0140173048,10
103880,23902,0140176616,9
103881,23902,0140177396,7
103882,23902,0140180575,10
103883,23902,0140181776,10
103884,23902,0140181792,8
103885,23902,0140182381,6
103886,23902,0140183000,8
103887,23902,0140184872,8
103888,23902,0140184937,7
103889,23902,0140185011,9
103890,23902,0140185356,8
103891,23902,0140185402,7
103892,23902,0140185518,8
103893,23902,0140185941,8
103894,23902,0140186522,8
103895,23902,0140187502,7
103896,23902,0140188185,8
103897,23902,014023313X,9
103898,23902,0140233292X,8
103899,23902,0140235795,9
103900,23902,014023604X,8
103901,23902,0140236236,8
103902,23902,0140238956,8
103903,23902,014024476X,9
103904,23902,014024669X,8
103905,23902,0140247114,7
103906,23902,0140249265,8
103907,23902,0140252258,8
103908,23902,0140264728,8
103909,23902,0140266844,8
103910,23902,014027443X,9
103911,23902,0140276904,6
103912,23902,014027927X,6
103913,23902,0140279288,5
103914,23902,014027944X,9
103915,23902,014028009X,9
103916,23902,0140291091,8
103917,23902,0140293108,10
103918,23902,0140293442,9
103919,23902,0140293469,9
103920,23902,0140296239,7
103921,23902,0140297405,6
103922,23902,0140298479,10
103923,23902,0140302727,7
103925,23902,0140318291,7
103926,23902,0140318305,6
103927,23902,0140324623,10
103928,23902,0140373373,10
103929,23902,0140390480,9
103930,23902,0140422161,8
103932,23902,0140430091,7
103933,23902,0140430520,8
103934,23902,0140430997,6
103935,23902,0140431314,10
103936,23902,0140431357,10
103938,23902,0140434585,9
103939,23902,0140436936,7
103940,23902,0140440356,9
103941,23902,0140446362,9
103942,23902,0140450238,9
103943,23902,0140461043,8
103944,23902,0140468552,7
103945,23902,0140510141,6
103946,23902,0140510265,8
103947,23902,0140511245,8
103949,23902,0140522808,6
103950,23902,0140585796,8
103952,23902,0140620427,7
103953,23902,0140620540,7
103954,23902,0140621792,9
103955,23902,0140621954,6
103956,23902,0140622179,7
103957,23902,0140622500,8
103958,23902,0140772863,10
103959,23902,0140861726,7
103960,23902,0140865918,8
103961,23902,0141002999,6
103962,23902,0141007338,9
103963,23902,0141185503,7
103964,23902,0141185732,8
103965,23902,0141186070,7
103966,23902,0141186224,8
103967,23902,0141186453,8
103968,23902,0141305525,9
103969,23902,014131253X,10
103970,23902,0141439688,8
103971,23902,0141804130,5
103972,23902,0142000663,8
103973,23902,0142001430,8
103974,23902,0142003263,5
103975,23902,0142437301,9
103976,23902,0146000056,7
103977,23902,0146000072,7
103978,23902,0146000196,7
103979,23902,0146000234,8
103980,23902,0146000323,7
103981,23902,0146000331,8
103982,23902,0146000439,9
103983,23902,0146000560,7
103984,23902,0146000579,7
103985,23902,0146000587,8
103986,23902,0146000617,7
103987,23902,0146000625,8
103988,23902,014600065X,7
103989,23902,0146001303,7
103990,23902,0146001338,8
103991,23902,0146001400,7
103992,23902,0146001648,6
103993,23902,014600544,10
103994,23902,0151005214,9
103996,23902,0151777209,9
103997,23902,0152004564,6
103998,23902,0152047263,10
103999,23902,0156001314,10
104000,23902,0156005891,7
104001,23902,0156006529,8
104002,23902,0156027496,8
104003,23902,0156132672,9
104004,23902,0156471140,8
104005,23902,0156551373,8
104006,23902,0156628708,8
104007,23902,0156711427,8
104008,23902,015675830X,8
104009,23902,0174324987,10
104010,23902,019215897X,7
104011,23902,0192802615,10
104012,23902,0192815067,7
104013,23902,0192817361,10
104014,23902,0192833758,8
104015,23902,0192834118,8
104016,23902,0192834444,10
104017,23902,0192834843,7
104018,23902,0192835009,8
104019,23902,0192851527,10
104020,23902,0193151561,8
